Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,
,0,0.00035461,0.000704225,0.001253482,0.001923077,0.002893674,0.003825858,0.004721863,0.005863808,0.006949569,0.007983193,0.008968347,0.010362401,0.012080173,0.014028777,0.017381174,0.021381848,0.025404076,0.029079498
719,0.002648089,-0.0005534,-0.001522478,-0.000537164,-0.001241733,-0.00097398,-0.002956292,6.25E-05,-0.004137822,-0.001100157,-0.001833665,-0.004258111,-0.002463608,-0.004129822,-0.001175649,-0.002226224,-0.001808506,-0.000207401,0.001986105
718,0.001895567,-0.001182207,-0.002142981,-0.001210913,-0.001709196,-0.001414898,-0.003455249,-0.000589127,-0.004694736,-0.00163457,-0.00244595,-0.004676093,-0.002907954,-0.004501355,-0.001567359,-0.002691497,-0.002302088,-0.000812887,0.001362079
717,0.002529812,-0.000624542,-0.001642358,-0.000775989,-0.001316375,-0.001138163,-0.002986269,-7.92E-06,-0.004231605,-0.001083322,-0.001888979,-0.004170231,-0.002334737,-0.004113207,-0.001113118,-0.001982011,-0.001702492,-0.000400375,0.001983791
716,0.002455352,-0.000935753,-0.001718478,-0.000802965,-0.00142914,-0.001086988,-0.00314075,-6.19E-05,-0.004283231,-0.001361278,-0.001820622,-0.004363554,-0.002476632,-0.004050533,-0.001256343,-0.002333192,-0.001666134,-0.000252367,0.001854698
715,0.00237104,-0.000858203,-0.002008449,-0.00102274,-0.001527482,-0.001168163,-0.003261572,-0.000336853,-0.00447179,-0.001332892,-0.001969694,-0.004359197,-0.002542158,-0.004263904,-0.001298103,-0.002286226,-0.001936554,-0.000486073,0.001845703
714,0.002269076,-0.001053419,-0.002069305,-0.001105941,-0.001659378,-0.001354311,-0.003330576,-0.000384702,-0.004512064,-0.001514894,-0.002145247,-0.004387284,-0.002709505,-0.004324445,-0.00128396,-0.002308783,-0.001995204,-0.000536233,0.001648904
713,0.002101867,-0.001292322,-0.00213515,-0.00119119,-0.00177489,-0.001451741,-0.003501472,-0.000468697,-0.004662571,-0.001628123,-0.002141023,-0.004543471,-0.002660934,-0.004477785,-0.001410202,-0.002506745,-0.002046427,-0.000451475,0.001569088
712,0.001889275,-0.001342131,-0.002277317,-0.001239617,-0.001764062,-0.00148564,-0.003522065,-0.000634622,-0.00471471,-0.001648702,-0.002255376,-0.004561453,-0.002921736,-0.004468869,-0.0014892,-0.002529548,-0.002246981,-0.000624025,0.00165974
711,0.001856492,-0.001406177,-0.002314241,-0.001358543,-0.001904546,-0.001654582,-0.003601502,-0.000655662,-0.004644542,-0.001734877,-0.002369391,-0.004708205,-0.002788731,-0.004429411,-0.001413659,-0.002458872,-0.002189035,-0.000671015,0.00174971
710,0.001895099,-0.001494669,-0.00224796,-0.001372632,-0.001988505,-0.001717241,-0.003626198,-0.000509344,-0.004857417,-0.001773755,-0.002354458,-0.004651764,-0.003003031,-0.004494336,-0.001549717,-0.002500928,-0.002132471,-0.000525168,0.001609592
709,0.001845261,-0.001552812,-0.002382881,-0.001481306,-0.001925936,-0.001677738,-0.003652228,-0.000574185,-0.004739906,-0.001649579,-0.002403476,-0.004802428,-0.002937317,-0.004533275,-0.001524748,-0.002593419,-0.002186356,-0.000520824,0.001663482
708,0.001753115,-0.001436983,-0.002438331,-0.001422845,-0.002118303,-0.001741477,-0.003738365,-0.000516377,-0.004845129,-0.001666083,-0.002544422,-0.004818659,-0.002763627,-0.004378622,-0.001439254,-0.002376548,-0.002175744,-0.000485608,0.001679333
707,0.001921905,-0.001490748,-0.00235657,-0.00145107,-0.001990618,-0.001635602,-0.003631332,-0.000506552,-0.004737857,-0.0017868,-0.002320421,-0.004730892,-0.002748657,-0.004442479,-0.001490078,-0.002358269,-0.002167657,-0.000464663,0.001789971
706,0.001911219,-0.001428934,-0.002410735,-0.001457004,-0.001925679,-0.001591552,-0.003663573,-0.000610066,-0.004694787,-0.001641636,-0.002215047,-0.004755985,-0.002657177,-0.004355661,-0.001400861,-0.002376187,-0.002114336,-0.000519893,0.001750827
705,0.001843415,-0.001402358,-0.002393642,-0.001485228,-0.001984124,-0.001535788,-0.003612593,-0.000569428,-0.004782049,-0.001719922,-0.002339937,-0.004548799,-0.002592544,-0.004272055,-0.001321692,-0.002155293,-0.001959129,-0.000146386,0.0020731
704,0.001922243,-0.001415723,-0.002366147,-0.001291031,-0.002077755,-0.001548066,-0.003595392,-0.000472214,-0.00484344,-0.001486208,-0.002194752,-0.00465914,-0.002540974,-0.004227248,-0.00110718,-0.002183574,-0.001792884,-0.000130083,0.002124264
703,0.002099812,-0.001341098,-0.002294569,-0.001404164,-0.00192104,-0.001528565,-0.003453143,-0.000522996,-0.004736525,-0.001435539,-0.00217729,-0.004520057,-0.002632684,-0.004060227,-0.001039784,-0.002160702,-0.001821601,-1.81E-05,0.002273265
702,0.002037129,-0.00121401,-0.002322532,-0.001281327,-0.001810001,-0.00157649,-0.003501831,-0.000411237,-0.004587734,-0.001308323,-0.001955315,-0.004453599,-0.002421856,-0.003871541,-0.000803998,-0.001852069,-0.001498849,6.01E-05,0.002434891
